video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension
7W3U-irEjdU,"Idk why but for whatever reason the feelings of watching this PC getting dropped is somehow resonating as if I'm getting kicked in the balls.

It hurts....it hurts to watch.","i know right, hurts me too as an avid pc builder for 2 decades now. it's similar to a car enthusiast that can develop an attachment to their favorite car some even go as far as talking to it 😭😅",2023-01-16T20:25:03Z,2023-02-23T00:11:14Z,can a PC survive a 16 inch drop? #shorts,28,mryeester,28,Science & Technology,social_support,conflict
7w3U-gl65_o,"Hope you enjoy this video ! 

Don't forget to Like 👍",make the whip movement faster ...  It is way to slow and that is the reason the whips look far better in SX1,2019-02-10T10:01:33Z,2019-02-10T13:02:54Z,SUPERCROSS 2 VS SUPERCROSS 1 | Direct Comparison,20,Enduro - Game,20,Gaming,respect,romance
7w3U-gl65_o,Huge improvement over sx1. People that dislike it are probably really bad at it. Thanks for the hard work milestone,"generally this game is getting hate not because people are bad at it, but because this game(in peoples opinions) is not worth $80 and milestone is not listening to the community",2019-02-11T02:40:01Z,2019-02-11T08:33:30Z,SUPERCROSS 2 VS SUPERCROSS 1 | Direct Comparison,20,Enduro - Game,20,Gaming,conflict,respect
7w3U-gl65_o,"please patch supercross 2, update the physics. the gameplay is way too slow, the bike feels like it weighs 500kg on the ground not 100 and the air physics are non existent. this is the last time ill ever waste money on milestone games if they arent updated. mxgp pro had no updates and it was a terrible game physics wise. mxgp3 and supercross 1 was good.",Bang arang its not a perfect game but it blows away any past motocross games at least on console everyone says reflex was best i played that non stop but you couldn’t even touch another rider without a crash the clutch sucked only thing real good thing was the whips,2019-02-10T10:11:50Z,2019-02-11T15:37:37Z,SUPERCROSS 2 VS SUPERCROSS 1 | Direct Comparison,20,Enduro - Game,20,Gaming,respect,similarity
n1fz-Kq0Has,"Apologies for the delayed comment. I did tune in earlier and was one of the first to like the video !
Another bright, vibrant, positive video from Gracey D. You are doing a wonderful job in showcasing what Africa has to offer, keep up the great work.","Thank you so much for always watching, liking, commenting and support that you show me......you motivate me to keep going.
Thank you alot Ronan🙏",2023-03-11T23:51:56Z,2023-03-12T08:44:48Z,Amazing! World's Greatest Innovations And Career Opportunities In Uganda 🇺🇬 |SINA,22,Gracey D,22,People & Blogs,respect,social_support
n1fz-Kq0Has,Wow I saw  that  on tv some time back  thanks for sharing this is amazing,"Thanks for watching, glad you like it.
This here is  assures that we can do great  as Africans if we put in the work and believe in ourselves.",2023-03-11T16:06:48Z,2023-03-12T08:47:03Z,Amazing! World's Greatest Innovations And Career Opportunities In Uganda 🇺🇬 |SINA,22,Gracey D,22,People & Blogs,social_support,respect
SFXJW3-L4O4,"Don't care what anyone says, this is a top 10 baseball stadium IMO.  It is so different than the cookie cutter MLB parks and has an identity.  Love how packed it is and the CN tower looking over.  It is a special park.","Its the 7th oldest dome stadium in MLB! Its showing its age. They just fix'ed up the motors recently. 6 other  Dome Stadiums came after Skydome all impressive!  Still nice to watch! 

https://en.wikipedia.org/wiki/List_of_current_Major_League_Baseball_stadiums#:~:text=The%20oldest%20ballpark%20is%20Fenway,Rangers%2C%20which%20opened%20in%202020.",2023-07-24T14:19:34Z,2023-09-06T02:08:03Z,POV: You’re watching the roof open in-game at Rogers Centre! #NextLevel,17,Toronto Blue Jays,17,Sports,conflict,knowledge
0cK2-7oQ2QY,I like the way you made that with the Shaker(I think it’s called) I seen you comment on kyles cabin so I thought I would come check out your page! Nice work,"Thanks for watching my channel I appreciate that you look at it , you can always share I don’t forget to subscribe",2022-06-11T23:33:36Z,2022-06-11T23:48:28Z,"Building an off grid log cabin, woodwork,wilderness homestead",22,Wild North River Cabin,22,People & Blogs,fun,respect
7cDh-Q-apM4,Chidembo hachivhiyiwe paruzhinji. Solve your issues behind closed doors with Naiza. You may have valid points but sometimes dzimwe nyaya hadzidi chaunga. Naiza Boom is the second biggest subscribed YouTube channel in Zimbabwe after Jah Prayzah. He can recruit a new team and move on with life mukatadza kuwirirana.,"Hausi kutozivawo hako Jah haasiiye number 1, check your facts first",2023-10-05T21:12:47Z,2023-10-05T23:18:39Z,"""I want my shares, Nditoriwo director ku NAIZA BOOM,"" Anodaro Jatiwero",25,Manass-Chibanda,25,News & Politics,knowledge,knowledge
2q82-0varGc,"Hi guys, thanks so much for watching my vlog!
please be kind. I am simply sharing my experience of having my brows microbladed over my poorly done old tattooed brows. 
This second experience was tough so i didn't follow most instructions because of many factors in my life but anyway my brows are fine now and they look super natural! If you get them done, look at their before and after videos/photos, ensure they're professional and renowned. They are worth it if you have super light brows like mine! 
Lots of hugs xx",Did you get them microbladed again? Btw thanks for posing this video!!,2021-04-13T12:23:59Z,2021-04-23T03:56:45Z,MICROBLADED EYEBROWS l HEALING PROCESS DAY 1 to DAY 6,22,Liz Claire,22,People & Blogs,respect,romance
2q82-0varGc,This video actually made me feel better. Had mine done 3days ago lol,And what was the healing process like??? Did you scratch?? Did any of it come off on day 3??,2023-08-01T18:28:05Z,2023-11-14T12:47:05Z,MICROBLADED EYEBROWS l HEALING PROCESS DAY 1 to DAY 6,22,Liz Claire,22,People & Blogs,social_support,knowledge
2q82-0varGc,"Yo, your similar to me. I’m getting impatient and I don’t like my new brow shape and kind of cheating with after care. Also want the pigment to come off completely so I can get my old shape back. I’m on day 6 lol. Did your pigment come off completely yet?!?","haahah I didnt get my old shape back, the old tattoo actually faded over the next couple of months from this vid. My new brow shape isn't that bad even after scratching it off hahaha, didnt go to my touch up and but its still relatively pigmented and surprisingly looking nice and natural now.",2021-10-23T06:07:19Z,2021-10-24T02:36:45Z,MICROBLADED EYEBROWS l HEALING PROCESS DAY 1 to DAY 6,22,Liz Claire,22,People & Blogs,social_support,trust
2q82-0varGc,Thanks. I am actually glad to see someone didn’t  follow the “rules” to see what happens and I read your other comments mentioning they are fine. I had a feeling the after care instructions were exaggerated and the ink is already set after a few days.   ❤️,I agreed 👍 mine @7days some scabs start peeling  but for no where I forced to remove other scabs too😁😁 thanks God the result not tragic 😂😂 I got powder brows not microblading 😊,2021-06-30T17:19:40Z,2021-10-16T11:14:23Z,MICROBLADED EYEBROWS l HEALING PROCESS DAY 1 to DAY 6,22,Liz Claire,22,People & Blogs,respect,social_support
2q82-0varGc,Did you mess up your brows? Did the pigment come through after scratching them off? Thanks,"hello! didnt mess up my brows, they're actually fine ahha didnt go for touch up either. They still have pigment after all this time :)",2021-05-23T04:53:22Z,2021-05-23T11:46:07Z,MICROBLADED EYEBROWS l HEALING PROCESS DAY 1 to DAY 6,22,Liz Claire,22,People & Blogs,knowledge,social_support
