video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension,source,target,comment_node,reply_node
CrBpfq-Hb7Y,who needs a job when you have friends like ethan 🤣,It's not everyday you run into a professional punter like Ethan! Good job catching punts!,2024-02-09T21:05:58Z,2024-02-10T19:56:30Z,we just rip it all in 🤣 #poker #shorts,20,Wolfgang Poker,20,Gaming,respect,fun,8,11,C_fun,R_respect
92K0-bcKyMw,The current Spawn is merged with the “Mother Of All Things” which means Soawn is Outerversal now and Dante Is high complex multiversal so Spawn is 1 tier stronger,"Mother of all things is just Uni at max 
Nothing outer",2023-11-22T03:59:59Z,2024-01-06T08:45:29Z,Dante VS Spawn / Fixing Old Cap,10,KingTiger580,10,Music,conflict,knowledge,3,13,C_knowledge,R_conflict
92K0-bcKyMw,If this live action or games so it's fax but comics spawn>dmc verse,Base spawn I think but hell king spawn does beat Dante imo,2023-05-22T22:12:30Z,2023-06-25T01:16:53Z,Dante VS Spawn / Fixing Old Cap,10,KingTiger580,10,Music,knowledge,conflict,0,12,C_conflict,R_knowledge
92K0-bcKyMw,Dante got stamina?? That fodder connotation stand on his 2 feet  after fighting anyone relative to him for even minutes. Bro fought Vergil and minutes later humans like Lady and Arkam could tag them. Their stamina is ass 😭,In dmc5 Dante fought urizen for a day and keep in mind regeneration probably helps with their stamina,2023-01-15T23:13:54Z,2023-01-16T00:17:29Z,Dante VS Spawn / Fixing Old Cap,10,KingTiger580,10,Music,social_support,conflict,0,10,C_conflict,R_social_support
92K0-bcKyMw,Time for smt Dante vs lucyfer.and this Is spawm from comics?,​@Legalized-nuclear-bombswhere was this debunk? I bet there's a full of misinformation.,2023-01-11T22:24:53Z,2024-07-19T13:17:16Z,Dante VS Spawn / Fixing Old Cap,10,KingTiger580,10,Music,conflict,social_support,1,13,C_social_support,R_conflict
92K0-bcKyMw,Im glad you’re back but this makes Demi fiend vs spawn kind of unfair now,"I mean, it already was, but it’s even more unfair now",2023-01-10T09:11:54Z,2023-01-10T09:15:04Z,Dante VS Spawn / Fixing Old Cap,10,KingTiger580,10,Music,conflict,respect,2,13,C_respect,R_conflict
92K0-bcKyMw,The goat is finally here and is ready to make fanboys cry.,If there's anyone is fanboy it's you and the guy who make the video here.,2023-01-10T08:00:53Z,2024-07-18T14:28:55Z,Dante VS Spawn / Fixing Old Cap,10,KingTiger580,10,Music,conflict,knowledge,3,13,C_knowledge,R_conflict
H_8mjI-vF3A,How do they do that it’s a confusing with the hands and all that I wish,It’s confusing I wonder why they’re doing other things with the hands it’s confusing I wanna try it❤,2025-03-24T02:02:58Z,2025-03-24T02:03:33Z,DO YOU THINK THEY LIKED IT? 🥰😳🤷‍♂️ #dance #funny #trend #viral #couple #shorts,22,Double Date,22,People & Blogs,romance,conflict,0,19,C_conflict,R_romance
IZ7r-es6h0Y,Such a needed message for veterans. BEAUTIFUL!  Who filmed/edited your music video - where did you get that footage? AWESOME!,"Thanks Shondra! I created the video myself (RAAHH Productions), lots of the footage is stock. it's amazing what you can find if you know the story you want to tell. BTW nicely done ""Greed Incorporated"" , R&R suits you sistr:)",2019-08-23T03:25:04Z,2019-08-23T21:42:20Z,Hold On | Silver Thread | Ryon Holmedal,10,Ryon Holmedal,10,Music,social_support,respect,2,10,C_respect,R_social_support
HVVmMM-E93M,can you show me how to inject a youtube video into the wii,"i can't help you with that since i don't do YouTube VC injects, however you can ask RedFire (mrt84), he knows what to do that.
Moreover, here's a tutorial made by him: https://gbatemp.net/threads/how-to-make-youtube-videos-injects-creating-flash-youtube-vc-injections-like-a-pro.572806/",2022-12-26T21:24:49Z,2022-12-26T23:35:50Z,Coca-Cola Kid (Game Gear) on RA-HEXAECO Genesis Plus GX as a Wii VC Channel | saulfabreg Wii VC,20,saulfabreg Wii VC - Official,20,Gaming,trust,social_support,1,15,C_social_support,R_trust
Ubj9-ficTfw,Lefty Labour are a joke and will not be winning the next election,What! You want a right wing Labour?  You have it its called the Conservative Party.,2016-07-24T20:07:48Z,2016-07-24T21:18:20Z,Jeremy Corbyn 'regrets Eagle's language' - BBC News,25,BBC News,25,News & Politics,conflict,conflict,0,13,C_conflict,R_conflict
Ubj9-ficTfw,This pratt needs to go or there will be no labour Government in the next 10 years.,"So 180,000 signed up in a matter of hours for Owen Smith?",2016-07-22T18:29:56Z,2016-07-23T01:24:59Z,Jeremy Corbyn 'regrets Eagle's language' - BBC News,25,BBC News,25,News & Politics,social_support,conflict,0,10,C_conflict,R_social_support
Ubj9-ficTfw,"Truly an inspiring political leader and person. the incredibly large influx of labour members over the last few months is a true testament to this. 180,000 in two days. The statistics speak for themselves. Out shining any right wing media/propaganda smear campaign.",I see you're using your Saturday morning in an extra constructive way.  🤔🖒. To be honest my friend  i only have the highest empathy for those who are disabled.,2016-07-22T16:54:46Z,2016-07-23T10:37:03Z,Jeremy Corbyn 'regrets Eagle's language' - BBC News,25,BBC News,25,News & Politics,social_support,social_support,1,10,C_social_support,R_social_support
Ubj9-ficTfw,"all those voting for him need to realize that the chances of Labour winning an election with him as ""Leader"" are about zero.",clearly. the massive increases in labour membership are all just random. nothing to do with Corbyn.,2016-07-22T12:20:34Z,2016-07-22T12:37:19Z,Jeremy Corbyn 'regrets Eagle's language' - BBC News,25,BBC News,25,News & Politics,similarity,conflict,0,14,C_conflict,R_similarity
8Q1n-sXBVZ0,"i’m having trouble with them turning blue, purple and white. how do i fix this ?","I gave my set away to my friend, I'll have to check to see if they have experienced anything like this and if so, how they corrected it. I'll reply again once I find out.",2021-02-21T02:52:45Z,2021-02-21T11:22:33Z,Jadisi RGB LED Light Strip Review,2,James the Light Guy,2,Autos & Vehicles,knowledge,respect,2,12,C_respect,R_knowledge
8Q1n-sXBVZ0,I just got them and am so confused there is like these little triangle corner things and idk what do do with them any advice would be great,"The little triangles/arrows on the plugs are to help make sure your connect them together correctly. I talk about it a little in the video. Just make sure they point to each other. I never messed with the app or Bluetooth, but my friend said it was easy. I don't know what else to say. If you have a specific question in mind, I'll do my best to find the answer.",2020-12-31T01:43:56Z,2020-12-31T01:55:09Z,Jadisi RGB LED Light Strip Review,2,James the Light Guy,2,Autos & Vehicles,similarity,respect,2,14,C_respect,R_similarity
8Q1n-sXBVZ0,Can you help us figure out how to Bluetooth pair them?,I gave these to a friend after filming. I'll see if he still has them and if he knows how to pair them. I'll comment again once I hear back from him.,2020-12-26T12:10:38Z,2020-12-26T12:15:12Z,Jadisi RGB LED Light Strip Review,2,James the Light Guy,2,Autos & Vehicles,knowledge,similarity,6,12,C_similarity,R_knowledge
8Q1N-Tm1J7I,Not bad at all. Definitely fits the title. Take your time on the animations because any animation that is heavily based off Animusic requires a large amount of dedication to do well. (I would personally recommend updating the textures and maybe the shading because your chess animation currently looks far superior to the promotional cover for your Keanimusic Album on these traits.) Thanks though for releasing the songs now!,Thanks for your feedback! Glad you enjoy the songs. I'll definitely update the textures. Cheers!,2024-02-08T13:54:16Z,2024-02-08T14:52:54Z,KeaniMusic | Mars Vibes,22,Keanimusic,22,People & Blogs,trust,respect,2,15,C_respect,R_trust
q3ll-IofyEU,As an African  i have so much respect and admiration for you  i wish all african Americans had that love and interest about Africa wich is their root.,"We  do but never mind the ones that pretends, but we always have love for our ancestors in our hearts",2020-02-04T15:42:32Z,2020-02-06T13:34:30Z,Prince Liongo: Tragedy Of An Illegitimate Son,27,HomeTeam History,27,Education,social_support,social_support,1,10,C_social_support,R_social_support
q3ll-IofyEU,"Home team have you heard of Field Marshall John Okello, of Uganda who webt to the coast and  defeated the Arabs of Zanzibar who before used it to sell enslaved Africans.By doing so ending their rule in East Africa?","@Ibrahim Al Walid Because they were. The Europeans had understood that colonialism no longer worked after WW2 and decided to leave but the Arabs in Zanzibar didn't understand this. Zanzibaris wanted more relations with fellow Africans such Zimbabwe, Ghana, Nigeria, some sort of pan-African movement was afoot, but Arabs wanted more relations with socialist Egypt. Zanzibaris wanted to be seen as equals with the ruling Arab elite and rule along side with them but the Arabs were too arrogant for that. So the Arabs said they would hold elections and if they won they would rule along side them and the Zanzibaris agreed. Of course the elections were rigged in favour of the Arabs but the Zanzibaris saw through them and asked them how is it that towns with African majorities would vote for Arabs instead of them. Arabs replied it's because you're stupid. So then they began the massacre of the Arabs, when the Zanzibaris had defeated them and demoralised them from fighting any further they took up government. John Okello had instigated more bloodshed against the Arabs but the Zanzibaris didn't want to because they saw them as fellow Muslim brothers.",2020-02-03T20:12:41Z,2020-02-08T03:55:04Z,Prince Liongo: Tragedy Of An Illegitimate Son,27,HomeTeam History,27,Education,respect,knowledge,3,11,C_knowledge,R_respect
gjwr-7PgpN8,"This is really a great video, but as for me i make huge profits on my investment since i started trading with Mrs. Ashley Rebecca, her trading strategies are top notch","Wow ,amazing to see others who trade with Mrs. Ashley Rebecca, i am currently on my 5th trade with her and my portfolio has increased tremendously.",2022-01-30T12:40:39Z,2022-01-30T12:41:27Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,social_support,trust,7,10,C_trust,R_social_support
gjwr-7PgpN8,His laugh when he showed microsoft smartphone is just pure gold,He sounds so fucking creepy but I’m here for it I guess. Go vitalik!,2021-10-18T23:49:04Z,2021-11-02T21:06:47Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,conflict,knowledge,3,13,C_knowledge,R_conflict
gjwr-7PgpN8,"This is one of the best explanations of Ethereum. Just what I was looking for. 
Is there any similar talk for ethereum  2.0?",Know any videos that would help me understand the jargon he uses in the first 15mins??,2021-04-25T19:08:37Z,2022-02-19T22:54:43Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,social_support,knowledge,3,10,C_knowledge,R_social_support
gjwr-7PgpN8,12:12 Summary: a rather fairly simple system: a database with contracts (programs) sitting on one computer except the computer is massively globally dsitributed. It's actually a highly secure network backed by tens of thousands of computers around the world.,"This is a technical explanation, there are more simplified ones if you want summaries.",2021-03-09T23:23:04Z,2021-03-11T01:17:20Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,knowledge,knowledge,3,12,C_knowledge,R_knowledge
gjwr-7PgpN8,"Bitcoin Vulnerable to More Losses After Another Rejection Near 10,9OOusd Highs, bitcoin price is down over 2% and it faced another rejection below $11,000 against the US Dollar. BTC remains at a risk of more losses below $10,350 and $10,250. With Bitcoin failure again to clear the main 1O,95Ousd and 11,OOOusd resistance levels, various analysts are now offering mixed outlooks on the asset, widely noting that its mid-term trend hinges almost entirely on its reaction to 1O,OOO. The grounds are shaky and also different views and speculation going on about bitcoin and the next move will there be a strong uptrend or more dipping, it's a speculative market which is why accumulating and stacking up more coins in your holdings is of utmost importance, am not talking DCA but trading I am a swing trader and I can say I have my profit to show for it but the core reason to my successful trading experience is vicente sanz. He is trade guide/coach and also a Trade signal provider, he provides the best trade calls, I was able to stack up 20 btc in profits in my holdings in just four months of copying his trade signals in my trade. vicente can be reached through mail (vicentesanzofficial@gmail .com) for more inquiries into his trade signal services.",Bitcoin is a means to an end and a source of capital generation and it’s thanks to vicente for showing me how to. I mostly re-invest my profit into my real estate business and its been a rewarding strategy for me,2020-10-08T18:22:56Z,2020-10-08T18:25:14Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,respect,power,5,11,C_power,R_respect
gjwr-7PgpN8,I did not understand how 'gas' can prevent hacking. If I wish to do something wrong I am ready to pay 'gas' also.....,"It's not to prevent 'hacking', but to prevent running code infinitely",2018-01-27T07:48:00Z,2018-03-24T18:33:09Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,knowledge,social_support,1,12,C_social_support,R_knowledge
gjwr-7PgpN8,What is considered a node? is every computer on the block-chain considered a node? Does this mean every computer on the block-chain will store all the data for Ethereum? Or is it that only a calculated few computers will be part of the node?,"Yup. Node means a computer that runs the Ethereum client. However all nodes don't store the complete history. There are Full/Archival-nodes that store all the history and state of transactions. Other nodes only need to store much less data, like the hash of the block-chain to work.",2017-06-17T07:39:52Z,2017-08-01T09:08:47Z,DEVCON1: Understanding the Ethereum Blockchain Protocol - Vitalik Buterin,28,Ethereum,28,Science & Technology,knowledge,knowledge,3,12,C_knowledge,R_knowledge
