video_id,comment,reply,comment_date,reply_date,video_title,category_id,channel_name
hZhI-iTdIWg,"""Are these ours to keep?""  Nothing to do with wanting one.  Everything to do with taking it apart and making a knock-off before the guy can even sell another.","A patent is a legal right that gives an inventor the exclusive right to their invention for a set period of time. In exchange, the inventor must disclose details about their invention to the publi",2025-01-25T14:23:44Z,2025-01-25T16:45:23Z,Robert Accidentally Creates the Best Ad,22,Wisemind
ePbZc4-hqao,"Never mind me but i think you are trying to make vids like Unknown oak, because of same type of commentary, heck if i don't see the vid and just listen to the commentary, I will think of it as unknown oak's vid","I don't really know who that is, I don't watch other content creators besides the ones I'm KIND OF close with, and I feel like a lot of ppl use the same thing with the AI voice over",2025-06-10T05:04:01Z,2025-06-10T05:07:59Z,I DESTROYED these teamers in the end😭#roblox #strongestbattlegrounds  #toxic #tsb,20,Cragzin
ePbZc4-hqao,you have never experienced the pure rage of having someone see you getting jumped and then JOINING IN,FR😭 Espicially when you just have a 1v1 and someone interrupts so you go to attack him but then they just end up 2v1ing YOU!,2025-06-08T21:37:45Z,2025-06-10T05:38:26Z,I DESTROYED these teamers in the end😭#roblox #strongestbattlegrounds  #toxic #tsb,20,Cragzin
ePbZc4-hqao,"In literally any fighting game, you can do whatever you want, whether it be teaming, toxicity, trolling spamming, etc. And the worst part? You won't do shit about it","There can be rules at official 1v1. Also, you can consider yourself won if they team on you.",2025-06-08T11:52:35Z,2025-06-08T12:37:08Z,I DESTROYED these teamers in the end😭#roblox #strongestbattlegrounds  #toxic #tsb,20,Cragzin
ePbZc4-hqao,"The ""SueterDev"" kid said I interrupted a 1v1😭there was NEVER a 1v1 only the 1v6 sadly",Yo ain’t no one gonna tell you you deserve to be teamed on. Because today I got jumped by the whole server just because of my avatar. MY AVATAR,2025-06-06T21:43:42Z,2025-06-07T02:17:46Z,I DESTROYED these teamers in the end😭#roblox #strongestbattlegrounds  #toxic #tsb,20,Cragzin
kk7p-hN8Vfs,Prove that its first cold press??? That's a machine operated meaning most likely using a hydraulic system thus introducing heat and promoting early rancidity.,Many do but not this one. I inspected it myself in person.,2025-01-06T07:27:32Z,2025-01-07T03:00:42Z,First press organic extra virgin olive oil – so nutritious!,27,The Healthy Home Economist®
7Sgk-_o3Dgg,Dayum...looks like skelly got hit with a sandblaster before packing...👀..he was flaking like they forced it in a pouch too small...def seems like poor/forced packing...,I contacted Both Skelly and the store I received it from and they are replacing the bottle. But it had plenty of room in the packaging,2023-12-12T10:35:31Z,2023-12-13T19:34:16Z,Gold Skelly tequila unboxing tasting and review,23,"Sip, Savor & Celebrate "
8XvN-U1Npm4,Thin Abe looks weird. I hope he's still friends with Hal.,"Thin abe looks less likely to die in three years, so I can deal with weird.",2025-04-12T19:55:35Z,2025-04-23T21:01:02Z,Deleted Movie Scenes | Whose Line Is It Anyway?,23,Comedy Central UK
Pvesk2-97eo,"Hey I didn’t give you permission to film me, you’ll be hearing from my lawyer soon.",I’m a lawyer and I can get you to win in court🤑🤑,2024-05-10T23:44:56Z,2024-05-11T00:46:10Z,POV: When the homies check 2019 Caves💀🤣#gorillatag@OrRangerVR @monkeystirling,24,Zapp
heRKID-6Jc8,"bih, thats it? i genuinely was yelled at from one my teacher, i was called the weird kid, and had 2 friends in 6th, while also dealing with depression and going to counselling sooooooooooo. this guys just complaining about smth that didn't even happen.",I’m sorry that happened that’s a terrible thing hope ur getting better,2025-05-29T03:21:56Z,2025-05-29T11:11:10Z,Peoples worst grades,22,Star 
heRKID-6Jc8,4 grade because so some of my friends are girls and they’re annoying guy love said “ you’re so in love with them. I bet you your shower with them.” And I’m like. Ew dude wtf,4th grade WTH why would a kid say that also sorry they said that,2025-05-29T02:51:36Z,2025-05-29T11:03:06Z,Peoples worst grades,22,Star 
O_4uU6-6jC8,What is wrong with the people that are crawling? Do their legs hurt or do they not know what they’re capable of,Hello My friend thank you for watching.No nothing wrong with crawling my friend in that part everyone need safety first.There’s a full episode of this was uploaded 3months ago.. Thank you for watching my friend.,2022-10-26T05:16:40Z,2022-10-26T05:56:02Z,When I Show Them How To Walk DownHill.Everyone Says Ohhhhhhhhwowww!,20,TinkerBell Vlog (April)
kl7SPB-6jc8,Why not just walk out ? I mean the gates right there,"@@SLuR1340 you’re asking the wrong person, Thats my friend but if he doesn’t care to win, my friend had unbreakable, and was edging it. Me I already left, but very hard to see my name.",2025-04-16T20:06:15Z,2025-04-16T20:08:43Z,13th Reason on DBD #dbd #deadbydaylight #dbdmemes #deadbydaylight #gaming #dbdmoments #dbdsurvivor,20,Capri
GU92-WXabn8,"There was never an Eve to be real. 
It's all myth.",At the end of the day my guy we’re gonna see who’s right and who’s wrong.,2022-09-05T10:16:48Z,2022-09-06T17:51:35Z,what if?,22,random vidzzzz
GU92-WXabn8,"What if humans could only breathe under water. 

(Ik it’s not a very big what if so  please don’t reply saying it’s not relevant)","My guess is that first of all we would have a completely different body that's perfect for underwater life. Then if we really want to think far then our weaponry would be different. Guns underwater aren't that great. Most likely spears would be the best, the ones you catch fish with for example. Then obviously we would have different vehicles. We wouldn't need stairs cause we would just swim up the building. You can also forget about drinks and frozen desserts. We would eat fish everyday.",2022-09-02T12:49:33Z,2022-09-05T10:13:22Z,what if?,22,random vidzzzz
GU92-WXabn8,I'm pretty sure when telling them not to eat the apple might of meant something else because why a apple? 🍎,"The bible never said its a apple it didnt name the fruit but the bible did say “ forbidden fruit “ or whatever the sound is, so people normally think its a apple",2022-08-25T20:49:29Z,2022-08-25T22:07:30Z,what if?,22,random vidzzzz
GU92-WXabn8,"The Old Testament tells of Adam and Eve, our progenitors. They lived in paradise in total innocence until the serpent (the devil) enticed them to eat the forbidden fruit from the tree of knowledge. As punishment for their disobedience, God banished them from Paradise. Why is the forbidden fruit often called an apple…","Youre right, and because of that tree, us humans have gotten the choice to choose between good and evil. And that choice is exactly why our world is the way it is right now.
People comitting murder, suicide, lying, stealing, cannibals,slavery, abuse, human trafficking, SA and much more.....sadly😥",2022-08-25T05:23:01Z,2023-01-10T13:03:08Z,what if?,22,random vidzzzz
z2Rn-eVBKvI,"Once again, drugs caused one person to take another person's life. Such a generous person, trying to help others in need. I'm so glad they found a way to keep the beauty, generous, and the good part of Rose alive with the scholarship. May she never be forgotten. 
RIP Rose. 🇨🇦","Rubbish..
He knew what he was doing!
Psycho murderers always "" blame something""..
Dont be so guilible",2024-08-28T03:30:44Z,2024-09-16T15:02:18Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
z2Rn-eVBKvI,"May sound weird, but because I watch a LOT of homicide/crime/detective/forensic type shows, I've noticed that MANY crimes take place in the month of November. Being born under the sign of Scorpio, I just think it's kind of eerily ironic, since Scorpio is known to have a deeply dark side. 😒😒 Maybe that Scorpio ""moon"" influence??? Just an interesting observation I guess.",Interesting observation...an old lecturer used to say that would be an interesting topic for a PHD...xxx...,2022-11-26T22:04:07Z,2024-10-01T16:46:10Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
z2Rn-eVBKvI,How can you chop a body up and only do 10 years? That’s mental,It's Canada! They've always favored the most vile criminals. The court systems are run by evil,2022-11-23T04:22:40Z,2023-03-07T10:20:03Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
z2Rn-eVBKvI,"So fucked up this guy barely did any time at all! Someone who takes the life of another human like this should never ever be let out. What an absolute monster. 

RIP Rose ❤",Canadian laws suck in sentencing. Getting more like the UK every day thanks to PM Milquetoast.,2022-11-20T17:09:02Z,2022-11-23T13:47:36Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
z2Rn-eVBKvI,I live a couple hours from where this happened...n I really hope this creep is registered or something... his neighbors prob dont even know what kind of monster they are living next too. scary shit,No kidding. It absolutely disgusts me that in Canada people do almost no time at all for heinous crimes like this,2022-11-20T02:45:18Z,2022-11-20T17:18:46Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
z2Rn-eVBKvI,"The first thing I would have done is gone through every single piece of garbage from that truck. There may be some pieces of paper with names or addresses on it. Presumably they did look through the garbage, but I don't know why they don't mention this. PS. I find it curious that the TORSO was dumped out in the open, but the legs were dumped in a garbage bag. A torso is much more compact.",Also the heaviest part. Did you see his arms? He's built like a twelve year old boy.,2022-11-19T07:29:29Z,2022-11-19T12:27:49Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
z2Rn-eVBKvI,"Has a ""psychological profile"" ever been actually useful in finding a killer? There's a lot of buzz around these things, but in actual fact, it's almost like a psychic reading: any similarities are found after the fact, with a lot of confirmation bias. Rules such as, residing within a certain radius of the murders, those frequently hold true. Other things are more than likely to be as good as a guess. 
I'm a psychiatrist, and there's no major, super- difference between a forensic psychiatrist and a regular one, you'd be surprised. The public needs to understand that such things are good only in movies and TV shows.",You’re a psychiatrist and you don’t understand the importance of a psych. profile?!,2022-11-19T07:11:26Z,2022-11-19T07:24:29Z,Crime Beat: The Tragic Slaying of a Good Samaritan - Rose McGroarty | S4 E6,25,Crime Beat TV
xKM79i-w2gk,My friend would be in math class and he’d just start screaming Hamilton songs,"that’s totally not me

(I do that in my own class but in every single one😭)",2024-01-24T20:12:28Z,2024-01-25T23:18:25Z,You can’t handle my Hamilton Fit,1,Nirami
xKM79i-w2gk,"this is beautiful but the first thing that came to mind was 😭
You don’t even know what you’re asking me to confess (confesss)
You have nothing, 
I don’t have to tell you anything at all, unless (unlesss)
If I can prove that I never touched my ✨balls✨
Will you promise not to tell another soul what you saw
~No one else was in the room where it happened~
Is that a yes?
Mmh- I- YOUJUSTTOUCHEDYOURBALLS-",the Hamiton song is forever ruined by this remix for me 😔,2024-01-24T20:05:31Z,2024-01-24T20:06:03Z,You can’t handle my Hamilton Fit,1,Nirami
Pfx9-rHEnhY,"Astrology is fascinating, but so very complex. It takes time to learn to blend all the meanings of houses, signs, planets, aspects and so on. It's been my favorite field of study for a while and I absolutely agree with you, it can give so much insight into who you came here to be. Glad to see you back ❤",Don’t practice witchcraft! You are sinning against God! I don't want you to suffer in the afterlife. Repent to Jesus Christ before it is too late!😥,2024-11-26T08:56:05Z,2025-06-15T23:54:08Z,The Number One Thing You Should Study More When Starting on Any Spiritual Path,24,EdgeOfNightfall
